CODIGO_UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,CODIGO_CIUDAD,SERVICIO,AEREO PROPUESTO,TERRESTRE PROPUESTO,OBSERVACION,tiempo_24,tiempo_72,tiempo_72_mas
101107,HUANUCO,YAROWILCA,PAMPAMARCA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100801,HUANUCO,PACHITEA,PANAO,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100111,HUANUCO,HUANUCO,PILLCO MARCA,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100404,HUANUCO,HUACAYBAMBA,PINRA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100901,HUANUCO,PUERTO INCA,PUERTO INCA ,PETGI,DIST. NACIONAL,-,4,ALEJADO,,,x
100508,HUANUCO,HUAMALIES,PUNCHAO,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100509,HUANUCO,HUAMALIES,PUÑOS,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
101004,HUANUCO,LAURICOCHA,QUEROPALCA,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100106,HUANUCO,HUANUCO,QUISQUI,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100106,HUANUCO,HUANUCO,QUISQUI ,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100316,HUANUCO,DOS DE MAYO,QUIVILLA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100317,HUANUCO,DOS DE MAYO,RIPAN ,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
101005,HUANUCO,LAURICOCHA,RONDOS ,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,PETGI,DIST. NACIONAL,-,2,ALEJADO,,x,
100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,PEHUU,DIST. NACIONAL,-,6,ALEJADO,,,x
100206,HUANUCO,AMBO,SAN FRANCISCO,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI ,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100108,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN ,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100207,HUANUCO,AMBO,SAN RAFAEL,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100321,HUANUCO,DOS DE MAYO,SHUNQUI ,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100322,HUANUCO,DOS DE MAYO,SILLAPATA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100510,HUANUCO,HUAMALIES,SINGA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100511,HUANUCO,HUAMALIES,TANTAMAYO ,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100208,HUANUCO,AMBO,TOMAY KICHWA,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,PETGI,DIST. NACIONAL,-,4,ALEJADO,,,x
100804,HUANUCO,PACHITEA,UMARI,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100112,HUANUCO,HUANUCO,YACUS,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100323,HUANUCO,DOS DE MAYO,YANAS ,PEHUU,DIST. NACIONAL,-,3,ALEJADO,,x,
100110,HUANUCO,HUANUCO,YARUMAYO ,PEHUU,DIST. NACIONAL,-,2,ALEJADO,,x,
100905,HUANUCO,PUERTO INCA,YUYAPICHIS ,PETGI,DIST. NACIONAL,-,4,ALEJADO,,,x
110202,ICA,CHINCHA,ALTO LARAN,PECHN,DIST. NACIONAL,-,1,ALEJADO,x,,
110302,ICA,NAZCA,CHANGUILLO,PENZC,DIST. NACIONAL,-,2,ALEJADO,,x,
110203,ICA,CHINCHA,CHAVIN ,PECHN,DIST. NACIONAL,-,2,ALEJADO,,x,
110201,ICA,CHINCHA,CHINCHA ALTA,PECHN,DIST. NACIONAL,-,1,URBANO,x,,
110204,ICA,CHINCHA,CHINCHA BAJA,PECHN,DIST. NACIONAL,-,1,URBANO,x,,
110205,ICA,CHINCHA,EL CARMEN,PECHN,DIST. NACIONAL,-,1,URBANO,x,,
110303,ICA,NAZCA,EL INGENIO,PENZC,DIST. NACIONAL,-,2,ALEJADO,,x,
110206,ICA,CHINCHA,GROCIO PRADO,PECHN,DIST. NACIONAL,-,1,ALEJADO,x,,
110502,ICA,PISCO,HUANCANO,PEPSC,DIST. NACIONAL,-,2,ALEJADO,,x,
110503,ICA,PISCO,HUMAY,PEPSC,DIST. NACIONAL,-,2,ALEJADO,,x,
110101,ICA,ICA,ICA ,PEICA,DIST. NACIONAL,-,1,URBANO,x,,
110504,ICA,PISCO,INDEPENDENCIA,PEPSC,DIST. NACIONAL,-,1,URBANO,x,,
110102,ICA,ICA,LA TINGUIÑA,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110402,ICA,PALPA,LLIPATA,PENZC,DIST. NACIONAL,-,2,ALEJADO,,x,
110103,ICA,ICA,LOS AQUIJES,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110304,ICA,NAZCA,MARCONA,PENZC,DIST. NACIONAL,-,2,ALEJADO,,x,
110301,ICA,NAZCA,NAZCA,PENZC,DIST. NACIONAL,-,2,URBANO,,x,
110104,ICA,ICA,OCUCAJE,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110105,ICA,ICA,PACHACUTEC,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110401,ICA,PALPA,PALPA,PENZC,DIST. NACIONAL,-,2,ALEJADO,,x,
110505,ICA,PISCO,PARACAS,PEPSC,DIST. NACIONAL,-,2,ALEJADO,,x,
110106,ICA,ICA,PARCONA,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110501,ICA,PISCO,PISCO,PEPSC,DIST. NACIONAL,-,1,URBANO,x,,
110107,ICA,ICA,PUEBLO NUEVO,PEICA,DIST. NACIONAL,-,2,URBANO,,x,
110207,ICA,CHINCHA,PUEBLO NUEVO ,PECHN,DIST. NACIONAL,-,1,URBANO,x,,
110403,ICA,PALPA,RIO GRANDE ,PENZC,DIST. NACIONAL,-,2,ALEJADO,,x,
110108,ICA,ICA,SALAS,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110506,ICA,PISCO,SAN ANDRES,PEPSC,DIST. NACIONAL,-,1,URBANO,x,,
110507,ICA,PISCO,SAN CLEMENTE,PEPSC,DIST. NACIONAL,-,1,ALEJADO,x,,
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS ,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110110,ICA,ICA,SAN JUAN BAUTISTA,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110208,ICA,CHINCHA,SAN JUAN DE YANAC ,PECHN,DIST. NACIONAL,-,2,ALEJADO,,x,
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,PECHN,DIST. NACIONAL,-,2,ALEJADO,,x,
110404,ICA,PALPA,SANTA CRUZ ,PENZC,DIST. NACIONAL,-,2,ALEJADO,,x,
110111,ICA,ICA,SANTIAGO ,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110112,ICA,ICA,SUBTANJALLA,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110210,ICA,CHINCHA,SUNAMPE,PECHN,DIST. NACIONAL,-,1,ALEJADO,x,,
110211,ICA,CHINCHA,TAMBO DE MORA,PECHN,DIST. NACIONAL,-,2,ALEJADO,,x,
110113,ICA,ICA,TATE,PEICA,DIST. NACIONAL,-,2,ALEJADO,,x,
110405,ICA,PALPA,TIBILLO,PENZC,DIST. NACIONAL,-,2,ALEJADO,,x,
110508,ICA,PISCO,TUPAC AMARU INCA ,PEPSC,DIST. NACIONAL,-,2,ALEJADO,,x,
110305,ICA,NAZCA,VISTA ALEGRE,PENZC,DIST. NACIONAL,-,2,ALEJADO,,x,
110114,ICA,ICA,YAUCA DEL ROSARIO ,PEICA,DIST. NACIONAL,-,3,ALEJADO,,x,
120202,JUNIN,CONCEPCION,ACO,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120702,JUNIN,TARMA,ACOBAMBA,PETAR,DIST. NACIONAL,-,2,ALEJADO,,x,
120402,JUNIN,JAUJA,ACOLLA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120902,JUNIN,CHUPACA,AHUAC,PEJUN,DIST. NACIONAL,-,4,ALEJADO,,,x
120203,JUNIN,CONCEPCION,ANDAMARCA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120403,JUNIN,JAUJA,APATA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120404,JUNIN,JAUJA,ATAURA ,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120405,JUNIN,JAUJA,CANCHAYLLO,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120104,JUNIN,HUANCAYO,CARHUACALLANGA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120502,JUNIN,JUNIN,CARHUAMAYO,PECEP,DIST. NACIONAL,-,3,ALEJADO,,x,
120802,JUNIN,YAULI,CHACAPALPA,PEOYA,DIST. NACIONAL,-,3,ALEJADO,,x,
120105,JUNIN,HUANCAYO,CHACAPAMPA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120204,JUNIN,CONCEPCION,CHAMBARA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,PELME,DIST. NACIONAL,-,2,ALEJADO,,x,
120106,JUNIN,HUANCAYO,CHICCHE,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120107,JUNIN,HUANCAYO,CHILCA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120108,JUNIN,HUANCAYO,CHONGOS ALTO ,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120903,JUNIN,CHUPACA,CHONGOS BAJO,PEJUN,DIST. NACIONAL,-,4,ALEJADO,,,x
120901,JUNIN,CHUPACA,CHUPACA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120111,JUNIN,HUANCAYO,CHUPURO,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120205,JUNIN,CONCEPCION,COCHAS,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120112,JUNIN,HUANCAYO,COLCA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120206,JUNIN,CONCEPCION,COMAS,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120201,JUNIN,CONCEPCION,CONCEPCION,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120602,JUNIN,SATIPO,COVIRIALI,PELME,DIST. NACIONAL,-,3,ALEJADO,,x,
120113,JUNIN,HUANCAYO,CULLHUAS,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120406,JUNIN,JAUJA,CURICACA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120407,JUNIN,JAUJA,EL MANTARO,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120114,JUNIN,HUANCAYO,EL TAMBO ,PEHYO,DIST. NACIONAL,-,1,URBANO,x,,
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120904,JUNIN,CHUPACA,HUACHAC,PEJUN,DIST. NACIONAL,-,4,ALEJADO,,,x
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120117,JUNIN,HUANCAYO,HUALHUAS,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120408,JUNIN,JAUJA,HUAMALI,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120905,JUNIN,CHUPACA,HUAMANCACA CHICO,PEJUN,DIST. NACIONAL,-,4,ALEJADO,,,x
120119,JUNIN,HUANCAYO,HUANCAN,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120101,JUNIN,HUANCAYO,HUANCAYO,PEHYO,DIST. NACIONAL,-,1,URBANO,x,,
120703,JUNIN,TARMA,HUARICOLCA,PETAR,DIST. NACIONAL,-,2,ALEJADO,,x,
120409,JUNIN,JAUJA,HUARIPAMPA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120704,JUNIN,TARMA,HUASAHUASI,PETAR,DIST. NACIONAL,-,2,ALEJADO,,x,
120120,JUNIN,HUANCAYO,HUASICANCHA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120803,JUNIN,YAULI,HUAY-HUAY,PEOYA,DIST. NACIONAL,-,3,ALEJADO,,x,
120121,JUNIN,HUANCAYO,HUAYUCACHI ,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120410,JUNIN,JAUJA,HUERTAS,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120122,JUNIN,HUANCAYO,INGENIO,PEHYO,DIST. NACIONAL,-,1,ALEJADO,x,,
120411,JUNIN,JAUJA,JANJAILLO,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120401,JUNIN,JAUJA,JAUJA ,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120412,JUNIN,JAUJA,JULCAN ,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120501,JUNIN,JUNIN,JUNIN,PECPE,DIST. NACIONAL,-,3,ALEJADO,,x,
120801,JUNIN,YAULI,LA OROYA ,PEOYA,DIST. NACIONAL,-,1,URBANO,x,,
120705,JUNIN,TARMA,LA UNION ,PETAR,DIST. NACIONAL,-,2,ALEJADO,,x,
120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120603,JUNIN,SATIPO,LLAYLLA,PELME,DIST. NACIONAL,-,4,ALEJADO,,,x
120414,JUNIN,JAUJA,LLOCLLAPAMPA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120208,JUNIN,CONCEPCION,MANZANARES,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120804,JUNIN,YAULI,MARCAPOMACOCHA,PEOYA,DIST. NACIONAL,-,3,ALEJADO,,x,
120415,JUNIN,JAUJA,MARCO,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120416,JUNIN,JAUJA,MASMA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120417,JUNIN,JAUJA,MASMA CHICCHE,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120210,JUNIN,CONCEPCION,MATAHUASI,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120699,JUNIN,SATIPO,MAZAMARI - PANGOA,PELME,DIST. NACIONAL,-,4,ALEJADO,,,x
120211,JUNIN,CONCEPCION,MITO ,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120418,JUNIN,JAUJA,MOLINOS ,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120419,JUNIN,JAUJA,MONOBAMBA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120805,JUNIN,YAULI,MOROCOCHA,PEOYA,DIST. NACIONAL,-,3,ALEJADO,,x,
120420,JUNIN,JAUJA,MUQUI,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120421,JUNIN,JAUJA,MUQUIYAUYO ,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120212,JUNIN,CONCEPCION,NUEVE DE JULIO,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120503,JUNIN,JUNIN,ONDORES,PEJUN,DIST. NACIONAL,-,3,ALEJADO,,x,
120213,JUNIN,CONCEPCION,ORCOTUNA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120422,JUNIN,JAUJA,PACA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120423,JUNIN,JAUJA,PACCHA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120806,JUNIN,YAULI,PACCHA,PEOYA,DIST. NACIONAL,-,3,ALEJADO,,x,
120706,JUNIN,TARMA,PALCA ,PETAR,DIST. NACIONAL,-,2,ALEJADO,,x,
120707,JUNIN,TARMA,PALCAMAYO ,PETAR,DIST. NACIONAL,-,2,ALEJADO,,x,
120605,JUNIN,SATIPO,PAMPA HERMOSA,PELME,DIST. NACIONAL,-,4,ALEJADO,,,x
120424,JUNIN,JAUJA,PANCAN,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120425,JUNIN,JAUJA,PARCO,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120124,JUNIN,HUANCAYO,PARIAHUANCA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120302,JUNIN,CHANCHAMAYO,PERENE,PELME,DIST. NACIONAL,-,2,ALEJADO,,x,
120303,JUNIN,CHANCHAMAYO,PICHANAQUI,PELME,DIST. NACIONAL,-,2,ALEJADO,,x,
120125,JUNIN,HUANCAYO,PILCOMAYO,PEHYO,DIST. NACIONAL,-,1,ALEJADO,x,,
120426,JUNIN,JAUJA,POMACANCHA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120126,JUNIN,HUANCAYO,PUCARA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120127,JUNIN,HUANCAYO,QUICHUAY,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120128,JUNIN,HUANCAYO,QUILCAS,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120427,JUNIN,JAUJA,RICRAN,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120607,JUNIN,SATIPO,RIO NEGRO ,PELME,DIST. NACIONAL,-,4,ALEJADO,,,x
120608,JUNIN,SATIPO,RIO TAMBO ,PELME,DIST. NACIONAL,-,4,ALEJADO,,,x
120129,JUNIN,HUANCAYO,SAN AGUSTIN ,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,PEJUN,DIST. NACIONAL,-,4,ALEJADO,,,x
120907,JUNIN,CHUPACA,SAN JUAN DE JARPA ,PEJUN,DIST. NACIONAL,-,4,ALEJADO,,,x
120428,JUNIN,JAUJA,SAN LORENZO ,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,PELME,DIST. NACIONAL,-,2,ALEJADO,,x,
120708,JUNIN,TARMA,SAN PEDRO DE CAJAS,PETAR,DIST. NACIONAL,-,2,ALEJADO,,x,
120429,JUNIN,JAUJA,SAN PEDRO DE CHUNAN ,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120305,JUNIN,CHANCHAMAYO,SAN RAMON ,PELME,DIST. NACIONAL,-,2,ALEJADO,,x,
120807,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN ,PEOYA,DIST. NACIONAL,-,3,ALEJADO,,x,
120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA ,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120808,JUNIN,YAULI,SANTA ROSA DE SACCO ,PEOYA,DIST. NACIONAL,-,3,URBANO,,x,
120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA ,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120132,JUNIN,HUANCAYO,SAÑO,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120133,JUNIN,HUANCAYO,SAPALLANGA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120601,JUNIN,SATIPO,SATIPO,PELME,DIST. NACIONAL,-,3,ALEJADO,,x,
120430,JUNIN,JAUJA,SAUSA ,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120134,JUNIN,HUANCAYO,SICAYA,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120431,JUNIN,JAUJA,SINCOS,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120809,JUNIN,YAULI,SUITUCANCHA,PEOYA,DIST. NACIONAL,-,3,ALEJADO,,x,
120709,JUNIN,TARMA,TAPO ,PETAR,DIST. NACIONAL,-,2,ALEJADO,,x,
120701,JUNIN,TARMA,TARMA ,PETAR,DIST. NACIONAL,-,1,URBANO,x,,
120908,JUNIN,CHUPACA,TRES DE DICIEMBRE ,PEJUN,DIST. NACIONAL,-,4,ALEJADO,,,x
120432,JUNIN,JAUJA,TUNAN MARCA,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120504,JUNIN,JUNIN,ULCUMAYO,PEJUN,DIST. NACIONAL,-,3,ALEJADO,,x,
120136,JUNIN,HUANCAYO,VIQUES ,PEHYO,DIST. NACIONAL,-,2,ALEJADO,,x,
120306,JUNIN,CHANCHAMAYO,VITOC,PELME,DIST. NACIONAL,-,2,ALEJADO,,x,
120909,JUNIN,CHUPACA,YANACANCHA,PEJUN,DIST. NACIONAL,-,4,ALEJADO,,,x
120433,JUNIN,JAUJA,YAULI,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
120810,JUNIN,YAULI,YAULI ,PEOYA,DIST. NACIONAL,-,3,ALEJADO,,x,
120434,JUNIN,JAUJA,YAUYOS ,PEHYO,DIST. NACIONAL,-,3,ALEJADO,,x,
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130201,LA LIBERTAD,ASCOPE,ASCOPE,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
130302,LA LIBERTAD,BOLIVAR,BAMBAMARCA ,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130301,LA LIBERTAD,BOLIVAR,BOLIVAR,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130802,LA LIBERTAD,PATAZ,BULDIBUYO,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130502,LA LIBERTAD,JULCAN,CALAMARCA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130503,LA LIBERTAD,JULCAN,CARABAMBA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
131101,LA LIBERTAD,GRAN CHIMU,CASCAS ,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
131202,LA LIBERTAD,VIRU,CHAO,PELBT,DIST. NACIONAL,-,2,ALEJADO,,x,
130604,LA LIBERTAD,OTUZCO,CHARAT,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130401,LA LIBERTAD,CHEPEN,CHEPEN,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
130202,LA LIBERTAD,ASCOPE,CHICAMA,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
130803,LA LIBERTAD,PATAZ,CHILLIA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130203,LA LIBERTAD,ASCOPE,CHOCOPE,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
130902,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130903,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130904,LA LIBERTAD,SANCHEZ CARRION,CURGOS,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,PELBT,DIST. NACIONAL,-,1,ALEJADO,x,,
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,PELBT,DIST. NACIONAL,-,1,ALEJADO,x,,
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,PECIX,DIST. NACIONAL,-,2,ALEJADO,,x,
131203,LA LIBERTAD,VIRU,GUADALUPITO,PECHM,DIST. NACIONAL,-,2,ALEJADO,,x,
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,PETRU,DIST. NACIONAL,-,3,ALEJADO,,x,
130804,LA LIBERTAD,PATAZ,HUANCASPATA ,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,PELBT,DIST. NACIONAL,-,1,ALEJADO,x,,
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130504,LA LIBERTAD,JULCAN,HUASO,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130806,LA LIBERTAD,PATAZ,HUAYO,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
130501,LA LIBERTAD,JULCAN,JULCAN ,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130606,LA LIBERTAD,OTUZCO,LA CUESTA ,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,PELBT,DIST. NACIONAL,-,1,ALEJADO,x,,
130106,LA LIBERTAD,TRUJILLO,LAREDO,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
130304,LA LIBERTAD,BOLIVAR,LONGOTEA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
131102,LA LIBERTAD,GRAN CHIMU,LUCMA,PELBT,DIST. NACIONAL,-,2,ALEJADO,,x,
130608,LA LIBERTAD,OTUZCO,MACHE,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,PELBT,DIST. NACIONAL,-,2,ALEJADO,,x,
130905,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
131103,LA LIBERTAD,GRAN CHIMU,MARMOT,PELBT,DIST. NACIONAL,-,2,ALEJADO,,x,
130107,LA LIBERTAD,TRUJILLO,MOCHE,PELBT,DIST. NACIONAL,-,1,ALEJADO,x,,
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
